"hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","popdensity","hybrid_V8","ssa_aez09","afmnslp_pct","srtm_1k","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2018_tot","h2018_wetQ","h2018_wetQstart","qstartavg","ndvi_avg","ndvi_max","h2018_ndvi_avg","h2018_ndvi_max","lat_dd_mod","lon_dd_mod"
189160,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189161,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189162,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189164,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189165,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189167,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189168,7.2,42.1,76.7,328.2,42.1,244,233,1208,297,781,587,61,312,2,805,13,1,1,1,2,1,1,1,1425,812,17,1387,670,18,25,0.288,0.356,0.251,0.331,10.4217849519,8.63946705965
189169,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189170,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189171,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189173,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189174,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189175,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189176,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189178,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189179,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189180,1.3,3.2,102.5,292.5,3.2,249,238,1015,276,691,464,75,312,2,664,13,1,1,1,1,1,1,1,1138,699,18,1149,694,17,23,0.306,0.375,0.215,0.274,11.3003890945,7.85161153966
189181,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189183,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189184,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189185,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189186,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189187,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189188,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189189,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189191,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189192,0.3,14.2,117.9,277.3,14.2,249,237,1047,273,703,3504,69,312,2,634,16,2,1,2,1,1,1,2,1185,724,18,1153,676,17,24,0.291,0.36,0.215,0.28,11.1326535506,7.72943749326
189193,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189194,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189195,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189196,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189197,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189199,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189200,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189202,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189203,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189204,12.3,12.1,130.6,289.7,12.1,249,238,1038,276,702,142,62,312,1,650,15,2,1,1,1,1,1,1,1176,719,18,1157,674,17,24,0.292,0.364,0.208,0.27,11.1471464999,7.87251617852
189205,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189206,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189207,5.1,4.6,119.8,442.6,4.6,258,242,1385,283,793,4465,65,313,4,471,12,1,1,1,3,1,1,1,1333,709,19,1153,532,22,25,0.307,0.388,0.183,0.226,9.04228145729,7.47192409285
189209,12.8,38.1,106.2,318.4,38.1,237,223,1481,331,887,366,63,313,4,876,16,1,1,1,1,1,1,1,1762,915,18,1541,745,12,27,0.304,0.409,0.232,0.324,9.74962569679,8.32247653455
189210,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189212,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189213,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189214,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189216,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
189218,0.9,24.4,118.3,305.3,24.4,251,238,1255,288,778,566,68,313,3,625,14,2,1,2,1,1,1,2,1447,854,19,1305,744,19,23,0.294,0.374,0.231,0.288,10.3370052418,7.39518613691
189222,1.6,1.5,123,276.7,1.5,253,240,1227,285,767,3229,58,313,3,584,15,2,1,2,1,1,1,2,1418,842,19,1284,739,19,24,0.292,0.366,0.182,0.22,10.4444478318,7.39190805636
189235,0.4,23.1,135.9,309.3,23.1,251,238,1237,294,780,201,65,313,2,624,14,2,1,2,1,1,1,2,1475,868,19,1358,734,19,23,0.278,0.347,0.207,0.323,10.4226523846,7.7717964177
189236,0.4,23.1,135.9,309.3,23.1,251,238,1237,294,780,201,65,313,2,624,14,2,1,2,1,1,1,2,1475,868,19,1358,734,19,23,0.278,0.347,0.207,0.323,10.4226523846,7.7717964177
189242,2.2,2.2,97,407.3,2.2,247,235,1195,296,777,423,59,312,2,773,16,1,1,1,2,1,1,1,1395,788,17,1362,664,17,25,0.285,0.358,0.243,0.285,10.4167450134,8.71238653195
189252,5.9,36.7,124.2,429.2,36.7,243,229,1508,341,907,227,36,313,3,763,15,1,1,1,1,1,1,1,1762,909,18,1548,742,12,27,0.301,0.408,0.243,0.368,9.67827452893,8.29098550568
190011,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190012,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190013,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190014,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190015,2.1,14,16.9,71.9,14,261,256,776,261,576,6610,65,312,1,471,17,2,2,2,1,1,1,2,772,528,17,884,538,13,22,0.287,0.359,0.217,0.298,11.925430352,8.50068873707
190016,0.1,14.5,4,62.7,14.5,261,256,767,260,572,19251,63,312,2,487,13,2,2,2,1,1,1,2,759,519,17,860,527,13,22,0.278,0.345,0.178,0.219,11.9663027263,8.48997558843
190017,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190018,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190019,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190020,1.8,14,15.5,54.2,14,261,258,755,257,564,17445,0,312,2,485,16,2,2,2,1,1,1,2,746,512,17,811,491,13,22,0.274,0.344,0.183,0.227,11.9877560788,8.52976660735
190081,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190082,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190083,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190084,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190085,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190086,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190087,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190088,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190089,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190090,0.5,19.5,3.4,56.2,19.5,264,259,817,269,606,419,62,312,2,445,13,2,2,2,1,1,1,2,867,587,17,853,504,17,22,0.289,0.367,0.229,0.291,11.5595921311,9.01875772705
190111,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190112,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190113,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190114,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190115,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190116,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190117,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190118,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190119,0.1,6.8,13.8,57.9,6.8,260,256,746,255,559,5372,74,312,2,489,13,2,2,2,1,1,1,2,718,497,17,751,463,17,22,0.238,0.293,0.228,0.291,12.0479308079,8.47145788827
190120,0.1,10.2,107.7,289.8,10.2,261,256,768,260,573,30868,57,312,1,485,14,2,2,2,1,1,1,2,761,520,17,871,535,17,22,0.275,0.339,0.176,0.214,11.9770242214,8.45247870166
190131,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190132,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190133,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190134,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190135,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190136,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190137,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190138,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190139,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190140,1.7,7.4,10,63.3,7.4,259,255,735,251,554,1963,61,312,1,502,14,2,2,2,1,1,1,2,693,480,17,802,529,17,22,0.294,0.374,0.271,0.392,12.1483262237,8.36706976593
190161,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190162,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190163,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190164,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190165,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190166,0.2,10.6,6.6,59.3,10.6,260,256,772,260,574,27220,74,312,1,491,13,2,2,2,1,1,1,2,762,521,17,868,530,13,22,0.281,0.349,0.181,0.229,11.9615361069,8.4794841485
190167,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190168,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190169,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190170,0.1,12.6,4.6,59.2,12.6,254,246,876,269,630,254,69,312,2,583,19,1,1,1,1,1,1,1,880,583,17,1030,642,17,22,0.284,0.361,0.267,0.377,11.8291673477,7.91950109695
190171,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190172,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190173,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190174,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190175,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190176,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190177,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190178,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190179,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190180,0.2,17.2,12.5,53.6,17.2,262,256,794,263,586,1289,68,312,2,447,12,2,1,3,1,1,1,3,794,539,17,925,558,17,22,0.298,0.372,0.257,0.335,11.8785576374,8.44793698763
190191,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190192,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190193,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190194,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190195,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190196,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190197,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190198,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190199,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
190200,4,14.5,8.8,52.9,14.5,260,253,866,272,627,629,63,312,2,504,19,1,1,2,1,1,1,2,948,632,17,1000,583,17,22,0.287,0.362,0.251,0.336,11.5241485116,8.63256828449
199001,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199002,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199004,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199005,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199006,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199007,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199008,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199010,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199011,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
199012,2,20.4,5.7,57.9,20.4,263,259,752,256,564,1020,73,312,2,460,16,2,2,2,1,1,1,2,763,526,17,855,496,13,22,0.292,0.37,0.248,0.324,11.8965650688,8.70171792552
